DLsv,DLcv,DRcv,DRsv
5,2,131,127
54,56,80,78
25,28,50,47
119,123,27,24
7,9,83,78
10,11,130,125
4,5,106,102
7,7,126,122
57,61,55,51
39,46,24,22
171,176,7,6
4,5,169,164
146,153,19,15
71,78,17,14
31,35,60,54
13,14,113,109
4,5,98,94
25,28,75,71
31,35,123,117
89,91,4,4
106,111,25,21
32,35,0,8
20,21,18,15
4,5,100,96
29,32,60,58
70,72,15,14
65,69,57,53
8,1,122,116
102,106,7,7
9,10,128,124
90,92,25,24
16,17,53,51
13,14,169,165
4,5,92,88
15,20,109,101
11,12,69,65
10,12,118,114
43,46,85,82
122,126,8,7
9,9,129,126
43,47,91,87
25,27,108,101
7,7,176,172
115,118,21,19
23,26,64,61
11,13,77,74
80,83,77,75
6,5,124,119
8,9,165,162
47,54,24,22
161,166,7,6
22,26,105,101
113,117,14,11
4,5,138,135
86,90,50,45
107,110,7,7
38,42,141,136
7,8,102,97
7,8,130,125
121,125,7,7
38,42,63,59
59,63,7,7
13,14,106,101
27,30,51,48
7,8,89,86
13,14,99,95
4,5,105,102
64,68,41,35
102,108,1,6
8,11,136,132
4,5,99,96
140,144,7,7
17,19,71,67
7,8,80,74
4,5,102,98
49,54,51,46
75,78,86,83
85,90,70,66
136,142,19,16
5,6,88,83
10,11,102,98
47,50,46,44
8,9,107,102
15,18,69,65
4,5,82,78
15,17,123,119
86,93,43,38
112,120,16,13
13,16,75,71
13,14,92,89
9,11,129,124
82,87,94,87
13,14,116,111
63,68,62,58
4,5,105,100
136,142,36,31
38,41,56,53
129,135,23,19
30,33,105,100
4,5,168,163
46,50,69,65
67,75,102,95
60,63,7,7
6,7,60,56
40,44,0,8
4,5,43,39
25,30,67,62
35,39,71,68
30,34,0,8
7,8,30,26
5,6,69,64
127,132,35,32
42,45,136,132
30,33,124,119
11,12,145,140
153,157,1,4
21,24,165,161
10,11,178,174
56,59,84,80
69,73,68,62
85,91,50,44
100,106,35,31
2,0,98,96
65,68,17,14
26,27,56,53
5,4,113,108
114,116,4,4
6,6,117,114
60,64,50,47
20,21,28,26
4,5,147,142
9,10,37,35
47,50,78,74
4,3,126,123
112,116,13,10
15,17,161,158
13,14,167,162
92,97,84,79
10,11,143,139
65,68,116,113
15,17,105,102
51,54,107,104
36,40,107,104
12,13,109,103
25,28,83,79
96,101,9,9
154,158,7,7
13,14,151,147
125,129,7,7
20,24,23,21
10,11,125,121
92,95,43,40
4,5,165,160
160,164,7,7
50,54,48,45
10,11,156,152
54,57,145,141
22,25,151,147
10,11,164,160
10,10,104,101
45,47,67,64
25,28,84,80
140,142,10,9
46,48,107,103
109,114,71,67
64,69,114,109
41,42,105,103
4,5,93,88
35,38,73,69
164,167,5,5
81,85,85,81
51,54,48,45
15,16,54,52
6,7,111,107
4,5,105,101
9,11,158,154
7,8,222,216
38,42,0,8
12,12,34,30
61,64,82,79
71,74,142,138
8,9,103,99
13,14,96,91
52,56,41,38
6,5,185,178
12,14,178,173
123,128,64,60
4,5,99,95
66,70,115,111
5,0,185,180
102,105,8,7
9,9,102,99
28,30,78,73
108,112,60,57
14,17,178,173
4,4,191,186
31,33,42,39
105,109,13,11
5,6,168,163
58,62,52,49
10,11,194,190
4,0,131,127
123,128,65,60
133,140,36,31
53,56,4,4
34,39,47,41
15,18,73,70
127,134,0,7
12,12,125,121
23,25,9,8
18,19,17,15
7,8,220,216
167,172,55,49
11,13,301,297
260,266,46,40
278,284,28,22
293,299,13,11
23,26,75,71
5,2,99,95
99,103,36,31
54,57,61,57
19,21,23,21
16,19,164,160
68,72,75,73
137,141,7,7
41,44,67,64
4,5,60,56
4,5,182,177
47,50,31,29
10,11,137,133
10,11,108,104
4,5,100,96
74,78,7,7
71,78,90,82
128,136,32,27
13,14,157,152
25,27,74,69
106,108,4,4
60,65,43,39
8,9,105,101
26,27,52,49
4,5,191,186
61,64,7,7
13,14,191,186
195,199,7,7
85,88,8,8
16,18,122,118
6,7,131,125
9,9,103,100
41,44,67,64
24,27,83,79
119,122,42,40
42,44,36,33
121,125,7,7
13,14,160,155
4,5,154,149
10,13,127,122
105,110,30,28
49,55,82,76
114,119,20,18
36,40,7,7
54,58,52,48
99,103,7,7
61,66,21,17
11,12,76,71
125,129,7,7
95,100,35,31
11,12,123,118
46,51,84,79
57,60,7,7
76,79,7,7
77,80,1,4
7,7,184,180
180,184,7,7
45,50,92,86
135,139,7,7
88,92,53,50
43,46,50,46
6,3,78,74
20,22,144,139
5,4,51,49
4,6,127,122
108,112,20,19
36,40,93,88
55,59,70,64
99,104,29,26
86,90,0,4
13,16,84,79
55,60,40,35
9,10,104,100
32,36,78,76
6,7,146,141
4,3,107,104
10,11,201,196
86,88,17,16
12,12,130,127
75,79,0,8
73,78,71,65
6,2,145,140
103,107,42,40
9,11,100,96
14,15,60,55
161,165,80,76
6,7,100,96
67,69,41,39
52,56,52,49
33,34,55,53
77,78,82,80
14,17,122,118
4,4,135,131
62,66,39,36
49,53,52,48
88,94,10,9
169,173,21,19
44,48,157,152
77,79,129,127
142,146,7,7
50,54,98,93
4,5,107,102
71,79,0,8
51,54,29,25
5,6,180,175
127,133,52,48
13,16,72,67
4,3,85,81
138,146,25,20
33,37,137,132
34,39,134,127
66,71,118,111
52,56,97,90
135,140,33,30
32,35,107,102
78,85,0,8
80,86,137,129
97,101,125,121
102,106,24,22
54,57,29,28
8,9,43,41
107,113,30,27
36,39,68,64
13,15,92,89
86,91,16,14
95,99,13,12
80,84,38,35
191,195,7,7
138,144,30,25
101,104,7,7
51,55,79,73
63,67,49,46
45,50,54,49
12,13,129,126
37,42,167,159
104,112,97,91
10,11,126,122
4,5,116,111
70,73,55,52
196,204,0,8
41,47,31,27
6,7,74,69
144,148,7,7
17,18,173,169
13,14,122,115
34,39,148,140
51,55,135,131
91,98,0,8
64,66,36,32
28,31,69,66
10,11,181,176
163,167,26,23
24,25,97,95
13,14,110,105
137,141,0,5
4,5,115,110
103,106,47,45
91,97,18,15
10,11,146,142
54,56,7,7
10,11,133,128
33,38,106,102
42,44,61,58
20,22,82,78
15,21,26,22
23,25,171,167
131,135,61,57
13,14,43,41
8,9,141,136
4,5,144,139
4,0,130,126
119,123,7,7
4,5,209,204
154,158,7,7
158,166,0,8
24,28,101,97
30,33,0,8
4,1,36,32
36,39,101,97
6,6,134,129
10,11,194,189
152,156,50,46
76,80,124,118
20,21,17,15
5,6,69,64
83,88,70,67
21,23,136,132
124,126,35,33
10,12,145,139
4,5,61,57
33,35,110,108
106,108,37,35
18,20,119,115
49,52,159,155
31,33,167,163
185,189,11,10
10,11,47,44
21,26,25,22
72,79,31,26
38,41,73,69
4,5,168,164
77,82,90,86
39,43,51,46
150,154,7,7
14,15,66,63
4,5,100,96
36,41,62,57
112,117,48,46
10,11,154,149
127,129,35,33
78,83,76,70
7,0,161,155
66,70,70,66
5,8,173,168
7,0,179,173
75,79,103,99
64,68,7,7
4,5,122,117
4,5,125,120
86,90,41,38
70,74,56,51
55,57,7,7
36,41,92,86
171,175,7,7
147,152,28,25
4,5,177,172
76,80,102,98
19,21,90,86
9,10,99,93
125,129,7,7
15,17,73,69
16,18,62,58
6,7,71,66
134,138,7,7
64,67,87,83
38,44,152,145
133,137,63,59
4,5,144,140
21,23,129,127
30,32,82,78
4,5,161,156
156,160,7,7
19,21,91,87
9,10,100,94
49,52,16,15
12,12,84,81
38,42,96,91
66,73,83,75
85,89,70,67
59,62,58,55
104,109,7,8
8,8,35,32
34,39,0,8
11,13,30,26
44,48,79,74
33,36,91,87
75,79,182,178
4,1,260,256
30,36,2,8
4,5,159,154
10,11,86,82
54,61,0,8
9,10,57,55
105,108,46,43
179,185,24,21
72,77,44,39
36,40,0,8
7,8,36,32
13,14,106,103
7,0,175,169
152,156,7,7
7,7,96,90
123,127,55,52
72,76,73,70
14,15,134,129
4,3,108,104
10,11,102,98
42,46,69,65
250,254,7,7
88,91,0,4
4,0,91,87
5,6,77,74
10,11,144,140
9,10,149,143
34,37,138,134
4,5,170,165
291,296,7,6
141,145,158,154
4,5,148,143
191,195,7,6
16,18,76,72
6,7,85,80
10,11,70,66
28,32,0,8
4,0,36,32
5,6,94,89
64,69,73,69
37,41,104,96
94,99,48,43
4,5,89,84
163,169,20,18
12,12,197,193
7,8,139,134
71,76,71,68
61,64,34,31
104,111,52,48
156,160,7,7
12,12,109,105
52,57,0,8
24,26,35,31
104,111,0,8
29,32,82,78
13,14,220,215
113,117,118,115
44,46,136,132
8,9,173,169
76,81,0,8
12,12,73,69
92,96,1,4
78,81,12,10
62,65,28,24
89,93,0,4
72,79,47,43
7,9,118,111
27,30,100,96
95,99,31,28
92,96,80,77
37,41,23,21
60,65,112,105
6,7,147,142
144,148,7,7
49,51,106,104
59,62,159,155
180,184,79,75
66,69,37,34
13,14,189,184
7,8,221,217
48,52,176,171
78,82,34,31
90,97,0,8
53,56,45,41
22,26,48,42
134,139,13,11
140,145,29,26
84,90,104,98
9,10,53,49
79,85,55,51
19,22,55,50
8,8,61,58
19,22,57,52
114,121,0,8
87,89,36,32
57,64,125,118
28,32,160,155
5,1,191,186
104,109,82,77
13,14,129,124
52,57,85,79
31,32,176,173
77,82,26,23
73,80,63,58
87,93,42,37
44,48,0,8
7,8,44,40
29,33,123,119
5,6,151,146
40,46,61,54
4,5,105,100
135,139,28,27
11,12,99,95
117,121,61,58
69,74,104,97
4,0,118,115
40,44,59,54
52,56,49,46
90,95,117,112
21,22,192,189
122,130,0,8
6,7,136,132
4,5,87,84
19,22,192,186
13,14,66,64
34,39,0,8
38,43,81,75
16,18,101,97
106,110,53,52
8,8,72,68
56,59,22,21
33,37,102,95
15,16,172,168
35,38,149,144
13,14,105,102
30,32,86,82
10,10,90,87
112,116,106,102
16,17,47,44
116,119,37,36
57,61,94,90
44,49,105,99
4,3,77,73
8,0,160,153
70,73,44,41
109,112,12,10
86,90,32,28
84,91,0,8
61,64,1,4
7,8,128,125
66,70,0,4
17,18,52,50
38,41,134,130
76,80,7,7
93,97,7,7
67,74,27,25
12,12,203,199
41,44,46,43
98,103,4,4
34,39,185,179
66,70,155,150
124,129,96,91
19,20,219,215
204,207,33,31
60,67,87,79
74,79,76,71
90,94,84,80
57,60,116,111
106,110,106,102
127,131,25,22
6,3,115,108
53,58,178,171
20,24,77,74
81,86,14,11
118,124,61,56
30,33,41,37
96,100,29,25
103,107,21,18
33,36,130,124
64,70,96,90
163,167,137,133
23,25,118,113
7,1,163,157
27,28,126,122
6,5,131,126
26,28,27,26
4,4,93,89
13,16,80,77
52,55,65,63
28,32,86,81
4,6,71,66
5,3,131,126
93,101,29,22
50,53,90,86
10,11,228,223
24,27,68,63
95,103,106,99
57,64,102,95
79,84,84,79
129,134,34,31
45,49,0,8
7,8,45,41
11,14,178,173
6,0,99,96
133,140,0,8
12,12,132,129
6,7,173,168
14,15,187,182
31,37,91,85
13,14,103,99
191,199,0,8
8,11,187,181
92,97,0,8
33,36,150,145
136,142,34,30
8,8,97,94
126,134,167,159
4,5,299,294
193,201,22,19
82,85,141,136
18,21,106,102
7,4,119,113
4,5,195,191
147,154,0,8
5,6,38,34
6,2,90,84
17,20,84,80
6,7,97,92
84,89,15,11
78,81,66,63
99,102,45,42
20,21,36,34
131,135,7,7
53,55,60,58
173,179,49,45
64,69,60,58
47,52,100,95
7,8,102,98
103,108,0,6
50,54,11,10
121,127,38,34
64,70,28,26
16,17,73,71
34,37,98,95
148,152,7,7
46,49,163,159
196,200,12,11
20,21,68,66
4,5,163,158
13,15,161,156
10,11,93,87
30,32,61,57
17,19,131,127
59,63,94,86
69,73,87,83
101,105,7,6
6,0,111,106
27,29,102,99
16,18,111,105
6,5,44,41
78,82,39,37
26,28,28,26
69,74,46,42
65,67,33,32
6,6,52,49
43,45,7,7
16,18,55,52
78,81,60,57
42,44,88,85
83,86,7,7
90,93,7,7
10,11,68,65
46,48,7,7
122,125,7,7
58,61,37,35
26,29,122,117
52,57,94,89
66,71,80,75
184,189,7,6
25,27,170,166
14,16,179,173
81,86,23,21
95,99,9,7
46,48,91,87
52,55,7,7
17,19,116,111
14,18,96,88
68,76,38,33
10,11,164,161
23,25,123,119
70,78,50,45
92,97,34,32
180,184,7,7
61,65,50,46
110,112,4,4
83,87,21,19
83,88,62,58
62,65,103,99
10,10,97,93
66,71,35,31
143,147,7,7
12,12,88,84
7,8,74,70
107,111,49,46
55,58,7,7
61,64,7,7
69,74,108,103
28,30,99,95
38,42,84,78
51,57,57,52
43,47,121,116
59,61,7,7
56,59,67,64
13,14,105,101
27,29,127,123
80,84,42,40
5,1,116,111
62,66,25,21
84,88,7,7
33,35,77,74
25,29,77,71
4,5,132,128
27,31,75,72
8,9,96,92
7,8,86,81
53,58,36,31
7,8,143,138
41,46,105,100
114,119,32,29
7,8,84,80
56,60,50,47
8,10,78,74
31,35,126,120
93,95,4,4
4,5,88,84
134,138,13,12
77,80,54,51
43,47,43,39
136,141,32,29
45,49,24,21
35,40,73,66
96,100,7,7
40,42,105,101
79,83,7,7
10,11,121,117
109,114,17,15
53,55,74,70
116,120,9,8
14,15,104,102
120,123,7,7
77,82,96,91
14,16,102,97
117,121,7,7
83,88,37,34
75,82,48,43
27,29,66,63
16,18,75,69
104,108,7,7
158,161,12,10
17,20,151,145
117,120,39,37
4,5,181,176
48,52,62,58
8,8,64,61
20,24,130,126
5,1,153,149
8,0,131,123
77,81,104,101
138,143,17,15
17,18,90,86
140,145,8,8
5,3,158,152
57,61,74,68
76,80,123,119
27,30,126,122
29,33,92,87
49,52,86,82
5,1,134,131
41,45,109,104
9,10,127,122
35,38,100,96
89,96,78,72
123,129,47,43
60,66,88,80
106,109,83,79
93,96,35,32
9,10,194,192
118,125,9,8
30,34,9,8
20,23,28,26
4,0,42,39
16,18,41,39
36,42,9,8
39,41,19,17
33,36,11,9
26,29,21,19
53,59,45,41
15,16,94,92
86,92,36,32
77,83,44,39
82,86,37,34
16,19,36,30
38,42,9,8
4,0,118,114
92,96,22,20
13,15,148,143
63,67,15,14
9,11,22,20
30,32,45,39
55,61,16,15
55,59,56,51
57,60,76,70
62,67,30,27
163,168,25,22
4,3,44,41
4,3,149,145
71,75,15,13
59,63,27,24
97,100,1,3
9,10,78,75
12,14,14,13
6,7,108,105
9,10,63,60
110,116,20,17
4,2,83,79
62,65,20,19
46,50,64,58
61,65,52,49
51,58,0,8
30,32,30,26
2,4,164,160
38,41,44,42
7,8,77,73
50,54,27,23
51,55,102,98
39,43,114,110
37,40,59,56
7,9,81,77
9,10,159,155
4,5,85,81
13,14,240,235
13,14,108,104
9,9,168,164
160,166,9,9
145,150,25,20
61,66,134,130
4,3,197,193
31,33,77,70
34,36,20,19
4,5,139,135
57,59,88,86
27,30,83,79
19,20,96,94
76,81,32,30
5,5,94,89
20,25,104,98
8,9,120,114
4,5,53,50
33,36,22,20
6,6,51,46
8,13,44,39
52,57,0,5
45,48,60,56
18,23,116,110
7,7,132,126
21,23,68,65
8,10,96,91
5,2,38,35
6,0,131,126
174,176,67,65
9,10,153,149
9,10,165,161
4,3,63,60
4,3,55,53
114,119,57,53
4,3,182,178
133,138,46,44
6,7,59,56
50,52,63,61
4,3,78,75
4,3,199,195
46,51,55,50
31,35,71,65
32,36,75,67
59,61,184,182
19,21,218,210
4,3,160,156
12,13,92,88
87,93,9,8
75,78,26,21
4,4,99,96
70,76,85,79
5,5,177,173
134,139,42,38
30,35,52,48
18,19,68,63
72,79,36,31
66,69,51,48
117,121,18,15
3,5,168,164
40,46,90,83
17,21,44,39
7,7,107,102
28,33,81,77
67,69,25,23
7,7,71,67
54,58,55,50
71,73,144,142
6,7,83,79
66,69,22,20
5,5,77,72
42,46,114,110
61,65,94,90
12,12,127,123
40,42,14,13
104,111,52,48
24,27,0,8
4,1,30,26
148,152,79,75
207,211,21,19
19,22,161,157
16,19,123,119
9,9,136,134
122,126,17,15
4,3,112,108
95,99,16,13
108,112,14,13
48,54,68,62
73,79,43,39
43,47,0,8
19,21,30,26
10,13,102,99
26,29,195,191
5,0,223,218
73,77,44,40
32,35,84,79
19,22,129,125
129,133,14,13
104,107,40,37
41,44,82,79
19,22,107,102
112,116,14,13
62,64,78,77
4,5,86,82
43,47,82,79
32,37,91,86
86,89,34,31
99,103,21,19
13,14,114,109
111,115,14,13
34,38,76,70
2,0,115,113
31,35,76,70
29,32,44,41
12,12,132,128
55,58,44,42
73,76,14,13
11,14,190,185
61,65,117,112
100,105,77,72
14,15,147,143
31,35,25,21
28,31,233,228
31,35,99,95
10,10,127,125
129,133,14,13
99,103,14,13
83,86,67,65
30,33,61,58
89,92,36,35
89,92,64,62
10,11,155,150
98,102,14,13
14,15,124,119
56,60,14,13
9,12,121,117
55,62,102,95
11,14,151,145
67,69,32,28
78,82,19,17
145,149,14,13
88,92,14,13
56,59,49,46
121,125,14,13
29,31,108,104
49,52,84,81
41,44,15,14
22,25,73,70
21,23,115,112
89,96,37,32
139,143,9,7
4,5,169,164
153,157,18,15
46,52,135,129
128,131,8,7
121,125,69,65
57,61,20,18
67,71,14,13
121,124,26,24
85,92,53,47
38,41,7,7
10,11,81,77
110,113,41,39
109,113,14,13
7,10,123,119
2,0,136,134
103,107,27,25
8,11,200,195
2,1,213,211
2,1,156,154
60,62,95,93
88,91,64,61
58,62,99,94
125,129,14,13
80,84,26,23
13,14,93,90
5,6,157,153
154,159,9,8
55,58,14,13
55,57,41,39
93,97,14,13
39,41,41,39
30,32,49,47
129,135,74,70
11,12,117,113
23,26,122,118
55,59,103,99
40,42,33,32
2,1,92,90
3,4,117,113
41,46,79,72
52,55,104,99
142,146,14,13
78,83,75,70
10,13,178,173
105,107,87,85
164,168,24,22
10,11,114,110
136,140,78,75
112,114,36,34
3,3,84,82
9,10,93,91
188,191,64,61
72,76,54,51
20,21,54,51
4,2,110,107
178,181,64,61
11,12,56,54
56,59,88,85
75,78,172,169
4,3,73,70
36,40,100,97
10,10,133,131
200,204,14,13
37,40,86,81
79,83,14,13
98,101,14,13
37,40,136,132
46,49,190,186
91,95,15,13
136,140,14,13
50,55,184,179
5,0,239,234
64,71,10,10
34,37,47,42
7,8,77,74
27,30,86,83
5,0,116,112
217,221,14,13
41,45,189,184
17,20,214,209
63,67,167,162
195,200,34,30
33,36,52,50
24,26,65,63
43,47,72,68
61,65,14,13
13,14,238,233
4,5,114,110
59,63,49,45
37,40,143,140
28,30,156,154
92,96,87,83
18,21,105,100
7,8,118,114
79,84,42,39
111,115,14,13
13,14,104,99
15,16,77,75
60,65,50,43
76,80,38,36
112,116,14,13
55,60,70,65
82,85,64,62
60,65,89,81
20,22,108,104
7,0,171,165
8,9,102,98
4,5,109,105
85,88,14,13
13,14,111,107
17,19,78,72
101,105,52,49
44,46,49,46
16,21,60,54
7,4,75,67
42,50,29,25
14,15,84,82
64,71,0,8
42,45,30,26
46,49,46,44
11,12,138,133
13,14,72,68
111,115,14,13
45,51,76,71
22,25,102,97
9,10,67,64
28,31,45,42
36,40,0,8
31,33,11,8
22,26,179,174
2,1,207,205
26,28,23,21
47,51,168,163
78,83,136,132
2,0,222,220
8,9,116,112
4,5,90,85
42,47,48,45
4,5,113,109
11,12,143,138
112,116,14,13
4,5,138,133
11,12,127,122
66,72,0,8
43,46,30,26
28,31,124,121
11,12,104,100
51,54,41,38
10,11,143,139
101,105,14,13
4,5,135,131
23,26,149,145
10,11,151,146
75,79,14,13
82,87,60,55
115,120,27,23
5,0,147,143
92,97,11,10
87,90,20,19
43,47,94,89
50,56,52,44
42,45,49,46
119,125,109,103
39,42,194,190
15,16,223,221
13,14,57,54
6,7,84,80
73,77,14,13
56,59,77,72
10,13,169,164
5,0,182,177
4,5,196,191
188,190,14,13
48,55,0,8
27,29,30,26
13,16,155,151
6,6,168,166
125,130,41,37
111,115,48,44
11,12,89,85
81,86,29,27
10,11,102,97
66,72,0,8
43,46,30,26
11,12,152,148
40,43,123,120
69,72,14,13
4,4,82,78
33,36,39,37
24,26,52,50
4,5,124,119
112,116,14,13
149,154,0,5
4,5,82,78
4,5,137,133
20,24,73,67
73,79,18,16
68,74,0,8
45,48,30,26
11,12,128,123
66,72,0,8
43,46,30,26
15,16,68,66
92,97,74,67
74,80,8,6
14,15,102,99
4,5,201,196
229,233,14,13
67,74,0,8
45,48,30,26
4,5,94,89
84,88,14,13
10,11,54,51
52,56,8,6
57,60,14,13
100,103,14,13
62,68,0,8
39,42,30,26
94,97,14,13
130,134,14,13
6,6,55,51
84,89,105,101
23,26,168,164
2,4,137,133
52,56,110,106
23,24,145,143
78,81,86,82
18,19,193,191
3,2,144,140
3,2,84,81
28,30,70,66
10,11,96,92
100,105,23,21
90,94,35,33
54,56,90,87
67,73,127,120
179,183,21,19
19,22,124,120
13,16,186,182
4,3,199,194
122,125,78,75
123,131,45,38
165,169,10,9
138,142,37,33
6,0,189,183
26,31,159,155
30,33,44,41
12,14,63,59
79,83,108,104
59,61,133,131
8,9,218,214
110,115,111,106
4,5,201,197
14,16,61,58
48,53,95,89
36,38,14,13
37,40,85,81
47,51,142,135
147,154,39,34
16,17,75,72
30,32,64,60
16,18,159,154
73,77,14,13
64,67,14,13
9,12,107,103
59,62,58,56
9,10,99,93
92,96,46,42
75,81,52,47
4,5,66,61
57,59,40,38
39,43,73,70
4,5,110,106
98,103,12,9
24,27,170,165
16,17,183,181
53,57,184,180
13,14,226,221
168,174,65,61
97,101,95,91
41,43,156,154
13,14,101,96
28,31,85,80
113,117,0,5
4,5,74,69
32,37,42,38
66,70,14,13
100,103,14,13
70,74,64,61
5,2,74,68
30,34,134,129
9,9,162,160
182,186,14,13
4,2,114,110
96,100,16,13
23,24,57,55
44,46,83,79
4,5,134,130
5,1,148,143
33,37,111,106
4,5,103,98
13,15,87,83
9,10,65,61
4,5,75,73
9,10,162,158
79,83,88,85
61,63,111,109
6,7,149,146
72,76,79,75
29,32,117,113
102,106,7,7
89,93,20,16
13,16,170,165
4,3,183,178
14,17,132,128
4,4,145,141
61,66,72,66
21,22,151,149
8,11,74,71
2,1,87,85
4,6,169,166
39,44,203,198
7,10,93,88
4,5,87,83
5,0,133,129
108,114,18,16
62,66,131,126
46,49,80,76
33,35,97,95
7,0,104,99
4,5,167,163
54,57,42,40
26,29,69,66
36,39,51,48
39,42,54,51
32,35,58,55
49,53,74,71
41,43,87,85
4,6,81,78
74,78,68,64
47,50,15,14
4,0,140,136
27,29,42,39
9,11,59,56
143,147,14,13
22,24,165,162
76,80,14,13
22,25,212,207
43,45,195,193
112,117,120,116
76,79,14,13
13,14,122,118
66,71,64,60
77,81,14,13
119,123,34,32
61,64,64,60
12,13,169,165
88,93,130,125
175,180,43,39
19,22,116,112
80,84,53,48
118,123,14,12
105,109,52,49
7,9,151,146
5,6,79,74
26,31,53,49
19,22,113,109
93,98,35,32
71,75,35,33
71,76,18,16
31,34,59,54
45,49,148,143
117,121,76,71
102,107,35,31
64,68,74,69
78,82,39,36
35,38,23,21
5,0,132,127
59,65,66,62
93,96,72,68
59,63,53,49
49,53,61,57
65,70,31,29
19,22,78,72
59,63,69,65
38,41,52,48
105,110,31,29
33,36,104,98
80,86,54,48
12,13,91,86
87,92,12,11
31,35,68,64
105,110,29,27
33,36,102,96
80,86,52,46
12,13,103,98
99,104,12,11
43,47,68,64
41,45,52,47
63,68,29,27
22,25,45,41
85,89,39,35
39,42,66,62
123,127,62,58
178,182,7,7
4,3,62,60
20,22,45,43
11,12,144,142
47,52,67,63
53,57,60,55
81,84,25,23
32,35,73,70
9,10,109,104
57,61,73,68
99,104,30,28
13,15,72,67
57,62,24,22
82,87,8,7
100,103,38,35
12,15,125,121
25,29,10,8
93,98,12,9
31,35,87,82
80,84,14,13
27,30,110,105
106,110,31,29
4,2,288,285
78,81,27,26
42,45,7,7
40,43,7,7
3,0,60,57
23,25,92,88
24,26,9,9
30,33,95,91
50,54,88,84
44,46,9,9
4,3,251,247
40,44,93,89
5,5,68,65
136,139,10,9
6,7,148,144
29,33,121,116
75,79,36,33
135,139,14,13
55,57,24,22
15,17,136,132
9,10,229,225
38,42,67,63
5,0,109,105
4,5,146,141
151,155,14,13
216,220,14,13
7,0,91,84
26,29,35,32
140,146,6,3
93,97,14,13
42,46,32,30
120,125,84,79
22,25,108,103
91,95,30,27
4,5,169,164
157,161,14,13
8,1,33,30
11,12,113,107
135,139,14,13
55,58,95,92
4,5,92,88
18,21,52,47
4,5,152,148
51,53,107,105
124,126,132,130
4,5,122,117
38,40,90,88
15,17,146,144
84,88,71,68
92,96,60,56
9,10,181,178
88,93,14,13
4,3,90,87
93,95,46,45
44,47,93,90
4,3,107,105
124,129,98,93
4,5,116,111
103,108,12,11
91,93,52,49
219,224,30,26
58,61,14,13
10,12,61,55
30,32,155,152
31,35,149,143
35,38,41,38
5,5,71,66
7,8,72,67
7,8,75,70
6,7,75,70
6,6,74,69
4,5,73,68
147,152,73,68
34,39,77,71
57,63,53,50
25,28,51,47
29,33,48,44
7,7,76,71
7,7,74,69
8,8,74,69
5,4,75,70
86,89,14,13
43,47,12,10
80,83,0,3
12,15,65,61
8,10,76,71
15,17,64,60
5,5,85,81
54,57,96,93
75,78,82,79
21,24,176,172
35,38,161,156
12,14,89,86
47,50,36,34
80,84,9,8
56,59,34,33
23,26,102,99
37,41,73,69
42,44,43,40
92,98,27,23
9,9,59,56
15,18,48,43
63,65,50,48
16,18,92,86
13,15,146,143
65,69,92,88
22,27,68,61
34,38,61,58
30,32,78,76
95,98,157,154
6,6,248,244
6,6,128,125
23,27,40,36
20,22,53,51
10,12,93,90
52,53,46,44
50,54,95,91
81,85,64,60
122,126,23,21
22,24,126,123
113,116,101,98
59,61,81,77
109,113,29,27
82,85,17,15
26,32,113,106
115,116,72,71
36,40,17,15
47,50,37,35
102,106,47,43
18,20,106,103
32,34,118,115
58,61,91,88
158,165,59,53
6,9,44,41
11,12,163,159
182,185,40,37
19,21,100,97
21,23,111,107
93,97,37,35
30,35,65,60
79,81,33,32
26,28,82,78
83,85,85,82
60,67,117,109
127,131,56,52
17,20,221,213
206,209,37,34
15,17,181,177
6,8,76,73
7,7,106,104
71,77,32,28
96,102,24,20
8,8,116,108
129,137,0,8
131,137,17,14
21,23,126,122
134,138,30,26
30,34,44,41
148,150,57,56
59,61,146,144
22,26,177,171
99,102,154,150
173,177,79,77
138,144,8,7
60,65,223,218
241,246,42,39
71,75,165,160
229,231,12,12
7,6,130,124
4,0,109,106
67,71,47,44
66,70,134,129
192,194,13,13
150,154,12,11
62,65,19,17
23,24,160,157
6,8,68,65
102,105,145,142
187,193,55,51
58,61,29,27
79,82,68,66
28,30,205,200
46,49,78,74
81,87,73,67
94,97,108,105
140,147,54,48
34,37,111,108
120,124,24,23
18,21,64,62
18,19,149,146
109,113,157,152
111,115,223,219
17,19,23,22
31,34,20,17
18,20,94,88
53,58,34,31
142,146,36,33
198,201,73,71
16,21,133,126
40,44,105,99
52,54,99,96
76,80,60,57
12,13,128,125
68,71,110,107
9,10,207,204
9,12,184,180
44,45,85,82
10,12,84,81
162,166,17,14
22,24,158,154
100,103,33,30
51,55,81,76
131,135,7,5
55,59,82,77
105,110,31,28
100,105,152,147
241,246,11,9
52,54,39,36
62,67,78,74
12,13,143,139
78,81,34,32
33,36,150,145
111,116,70,66
8,8,99,96
4,1,132,129
61,66,97,92
80,85,13,10
46,48,52,50
5,6,105,101
75,79,32,29
57,61,82,79
141,146,30,28
51,55,121,117
17,20,94,89
80,84,106,102
45,50,31,28
82,85,68,64
124,129,23,19
4,5,148,144
4,3,96,93
37,40,58,54
29,32,40,37
44,47,25,23
76,80,90,86
26,31,103,95
20,24,54,50
15,18,136,130
14,17,49,42
36,41,27,23
4,0,70,66
38,42,79,74
48,53,139,133
90,94,99,95
112,117,73,68
170,174,17,15
140,144,23,21
